Ensayo,Muestra-año,Exportador,CodigoVUCE (grupos),Cant muestras,Promedio de RESULTADO,Año,Mes
AFLATOXINA G1,C1279-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1280-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1281-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1282-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1284-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1285-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1286-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1287-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1288-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1289-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1290-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1291-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1292-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1293-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1294-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1297-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1298-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1299-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1300-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C13005-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13006-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13007-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13010-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13011-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13012-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13013-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13015-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,noviembre
AFLATOXINA G1,C13022-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13032-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13033-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13034-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13035-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13037-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13038-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C13042-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,noviembre
AFLATOXINA G1,C1306-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1307-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1308-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1309-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1310-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1311-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1312-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1313-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1314-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1315-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1316-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1317-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1318-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1319-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1323-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1324-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1327-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1329-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1330-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1331-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1332-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1335-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1339-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1340-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1341-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1342-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1343-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1345-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1346-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1347-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1348-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1352-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1353-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1354-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1355-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1356-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1357-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1358-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1359-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1360-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,julio
AFLATOXINA G1,C1361-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1362-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1363-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1364-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1365-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1366-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1367-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1368-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1369-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1370-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1371-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1372-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1373-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1374-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1375-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1376-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1377-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1378-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1379-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1383-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1384-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1385-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1386-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1387-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1388-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1389-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1390-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1391-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1392-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1393-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1394-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1395-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1396-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1397-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1398-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1400-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1401-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1402-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1403-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1404-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1405-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1406-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1407-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1408-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1409-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1415-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1416-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1417-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1418-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1419-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1420-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1421-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1422-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1423-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1424-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1425-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1427-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1428-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1429-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1430-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1435-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1436-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1437-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1438-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1439-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1440-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1441-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1442-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1443-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1444-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1445-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1446-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1447-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1448-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1449-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1450-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1454-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1455-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1456-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1457-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,agosto
AFLATOXINA G1,C1458-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1459-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1460-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1461-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1462-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1463-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1464-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1465-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1466-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1467-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1468-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1469-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1470-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1471-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1472-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1473-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1474-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1475-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1476-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1477-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1478-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1479-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1480-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1481-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1482-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1483-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1484-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1485-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1486-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1487-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1488-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1489-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,octubre
AFLATOXINA G1,C1490-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,octubre
AFLATOXINA G1,C1491-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,octubre
AFLATOXINA G1,C1492-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,octubre
AFLATOXINA G1,C1493-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1494-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1495-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1497-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1498-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1499-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1500-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1501-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1502-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1503-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1505-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1510-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1511-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1512-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1513-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1514-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1515-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1516-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1517-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1518-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1519-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1520-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1521-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1522-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1523-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1529-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1530-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1532-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1533-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1534-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1535-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1536-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1537-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1538-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1539-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1540-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1541-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1542-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1543-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1544-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1545-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1547-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1548-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1549-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1550-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1557-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1558-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1559-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1560-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1561-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1562-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1563-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1564-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1565-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1570-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1571-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1572-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,septiembre
AFLATOXINA G1,C1573-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1574-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1575-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1576-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1577-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1578-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1579-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1580-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1584-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1585-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
AFLATOXINA G1,C1586-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,agosto
